cusip,price,coupon,maturity,ytm,sector,rating,state,lastTraded,ed,md,ytw
649907HE5,107.897,4,7/1/28,10,Higher Ed-Public,A+,NY,6/13/17,4.375,4.115,2.142
649907UB6,115.709,5,7/1/27,9,Higher Ed-Public,A+,NY,11/1/17,4.883,4.862,1.963
649907UQ3,114.869,5,7/1/29,11,Higher Ed-Public,A+,NY,11/15/17,4.908,4.855,2.112
649907WC2,116.726,5,7/1/23,5,Higher Ed-Private,AA-,NY,10/28/16,4.883,4.869,1.783
649907WD0,116.613,5,7/1/24,6,Higher Ed-Private,AA-,NY,1/30/17,4.882,4.868,1.803
649907WE8,116.329,5,7/1/25,7,Higher Ed-Private,AA-,NY,2/14/17,4.88,4.866,1.853
649907YL0,116.273,5,7/1/23,5,Higher Ed-Private,A,NY,7/6/17,4.88,4.866,1.863
64990AAK1,115.92,5,3/15/24,6,Sales Tax,AAA,NY,11/18/16,4.648,4.577,1.773
64990AAP0,114.957,5,3/15/28,10,Sales Tax,AAA,NY,3/15/17,4.651,4.57,1.953
64990ABC8,116.296,5,3/15/23,5,Sales Tax,AAA,NY,1/13/17,4.65,4.58,1.703
64990ABM6,107.379,4,3/15/21,3,Sales Tax,AAA,NY,4/13/17,3.009,2.972,1.614
64990ABW4,117.421,5,3/15/30,12,Sales Tax,AAA,NY,12/4/17,5.499,5.345,1.992
64990ACY9,101.204,2,3/15/21,3,Sales Tax,AAA,NY,6/9/17,3.081,3.06,1.611
64990ADB8,101.774,2.125,3/15/24,6,Sales Tax,AAA,NY,8/28/17,5.8,5.744,1.82
64990ADC6,102.135,2.25,3/15/25,7,Sales Tax,AAA,NY,8/28/17,6.651,6.573,1.93
64990ADP7,116.296,5,3/15/23,5,Sales Tax,AAA,NY,7/10/17,4.65,4.58,1.703
64990ADQ5,118.7,5,3/15/24,6,Dedicated Tax,AAA,NY,12/6/17,5.442,5.356,1.792
64990AEU5,117.292,5,3/15/41,23,Sales Tax,AAA,NY,1/27/16,8.143,6.419,2.512
64990AEX9,123.615,5,3/15/27,9,Sales Tax,AAA,NY,3/15/17,7.313,7.17,2.022
64990AFZ3,124.381,5,3/15/27,9,Sales Tax,AAA,NY,7/19/17,7.664,7.512,2.071
64990AGA7,123.626,5,3/15/28,10,Sales Tax,AAA,NY,9/13/17,7.681,7.503,2.151
64990AGC3,122.692,5,3/15/30,12,Dedicated Tax,AAA,NY,8/18/17,7.768,7.492,2.251
64990AGR0,118.662,5,3/15/43,25,Sales Tax,AAA,NY,8/31/17,9.395,7.443,2.693
64990B3B7,98.903,2,10/1/25,7,Local GO,A+,NY,6/29/16,7.165,7.083,2.155
64990B3D3,97.328,2,10/1/26,8,Local GO,A+,NY,6/7/16,8.015,7.906,2.34
64990B3F8,97.259,2,10/1/27,9,Local GO,A+,NY,9/2/16,8.829,8.727,2.316
64990BB51,100.74,3,7/1/18,0,Higher Ed-Private,A,NY,4/8/16,0.477,0.477,1.449
64990BB69,103.499,4,7/1/19,1,Higher Ed-Public,A,NY,3/28/17,1.442,1.44,1.599
64990BB85,107.659,4,7/1/21,3,Higher Ed-Private,A,NY,4/8/16,3.268,3.262,1.723
64990BB93,109.508,4,7/1/22,4,Higher Ed-Private,A,NY,4/8/16,4.134,4.125,1.783
64990BBY8,116.484,5,4/1/23,5,Local GO,A+,NY,1/19/16,4.686,4.625,1.693
64990BC27,116.273,5,7/1/23,5,Higher Ed-Private,A,NY,4/8/16,4.88,4.866,1.863
64990BC35,118.401,5,7/1/24,6,Higher Ed-Private,A,NY,5/16/16,5.661,5.638,1.962
64990BC43,120.348,5,7/1/25,7,Higher Ed-Private,A,NY,1/11/17,6.418,6.382,2.052
64990BC50,121.8,5,7/1/26,8,Higher Ed-Private,A,NY,1/10/17,7.146,7.095,2.172
64990BC68,121.369,5,7/1/27,9,Higher Ed-Private,A,NY,4/4/17,7.16,7.09,2.221
64990BC76,120.613,5,7/1/28,10,Higher Ed-Private,A,NY,5/3/17,7.2,7.083,2.309
64990BD91,116.427,5,7/1/41,23,Higher Ed-Private,A,NY,6/16/17,8.76,7.037,2.809
64990BE82,117.411,5,7/1/23,5,Higher Ed-Private,AA,NY,4/19/16,4.887,4.874,1.663
64990BE90,119.948,5,7/1/24,6,Higher Ed-Private,AA,NY,4/19/16,5.673,5.651,1.732
64990BEW9,102.18,3,7/1/19,1,Higher Ed-Private,AA-,NY,1/8/16,1.449,1.448,1.505
64990BEY5,100.974,2,7/1/21,3,Higher Ed-Private,AA-,NY,11/15/17,3.355,3.35,1.711
64990BF24,114.045,4,7/1/25,7,Higher Ed-Private,AA,NY,4/19/16,6.579,6.542,1.971
64990BFA6,106.23,3,7/1/23,5,Higher Ed-Private,AA-,NY,11/17/16,5.074,5.06,1.801
64990BFB4,121.74,5,7/1/26,8,Higher Ed-Private,AA-,NY,2/3/16,6.434,6.395,1.872
64990BFF5,102.633,3,7/1/29,11,Higher Ed-Public,AA-,NY,5/9/16,8.893,6.677,2.61
64990BFN8,114.53,5,7/1/45,27,Higher Ed-Private,AA-,NY,3/6/17,8.518,6.327,2.831
64990BFV0,119.071,5,7/1/24,6,Higher Ed-Private,AA-,NY,1/9/17,5.666,5.644,1.862
64990BH48,111.224,4,10/1/23,5,Local GO,A+,NY,5/4/16,5.177,5.114,1.922
64990BH63,120.34,5,10/1/25,7,Local GO,A+,NY,7/7/17,6.6,6.493,2.132
64990BHS5,120.287,5,7/1/26,8,Higher Ed-Public,A+,NY,12/6/17,6.422,6.382,2.06
64990BHT3,119.388,5,7/1/27,9,Higher Ed-Public,A+,NY,9/28/17,6.434,6.374,2.178
64990BHU0,118.59,5,7/1/28,10,Higher Ed-Public,A+,NY,6/30/16,6.448,6.366,2.283
64990BJU8,121.452,5,10/1/25,7,Local GO,A+,NY,3/2/17,6.61,6.504,1.992
64990BP31,100.795,2,10/1/20,2,Local GO,A+,NY,3/30/17,2.651,2.635,1.7
64990BS46,107.964,5,7/1/20,2,Health Care,A,NY,5/12/16,2.35,2.347,1.707
64990BS53,104.265,3,7/1/21,3,Health Care,A,NY,5/12/16,3.31,3.304,1.732
64990BS79,116.386,5,7/1/23,5,Health Care,A,NY,5/12/16,4.881,4.866,1.843
64990BT29,121.197,5,7/1/26,8,Health Care,A,NY,10/25/17,7.14,7.088,2.241
64990BT78,99.005,2.875,7/1/31,13,Health Care,A,NY,5/12/16,10.779,11.086,2.965
64990BTU7,102.577,3.25,7/1/30,12,Lease Appropriation,AA,NY,6/2/17,9.257,6.614,2.865
64990BTV5,103.207,3.375,7/1/31,13,Lease Appropriation,,NY,1/5/18,9.644,6.589,2.895
64990BU43,95.738,3,7/1/36,18,Health Care,A,NY,5/12/16,13.393,13.97,3.31
64990BUF8,102.047,3,7/1/19,1,Higher Ed-Public,A+,NY,2/1/17,1.449,1.447,1.595
64990BUJ0,113.653,5,7/1/22,4,Higher Ed-Public,A+,NY,1/7/16,4.069,4.06,1.813
64990BUK7,116.216,5,7/1/23,5,Higher Ed-Public,A+,NY,12/28/16,4.88,4.865,1.873
64990BUL5,118.468,5,7/1/24,6,Higher Ed-Public,A+,NY,8/31/17,5.662,5.639,1.952
64990BUM3,120.425,5,7/1/25,7,Higher Ed-Public,A+,NY,2/15/17,6.418,6.383,2.042
64990BUP6,119.406,5,7/1/27,9,Higher Ed-Public,A+,NY,4/25/17,6.433,6.373,2.175
64990BUR2,118.357,5,7/1/29,11,Higher Ed-Public,A+,NY,10/4/17,6.504,6.364,2.314
64990BVA8,115.767,5,7/1/40,22,Higher Ed-Public,A+,NY,6/14/16,7.733,6.339,2.661
64990BVB6,115.239,5,7/1/45,27,Higher Ed-Public,A+,NY,12/21/16,8.475,6.334,2.733
64990BZH9,124.956,5,10/1/26,8,Higher Ed-Private,AAA,NY,1/31/17,7.354,7.228,1.886
64990BZL0,117.99,5,10/1/46,28,Higher Ed-Private,AAA,NY,11/3/16,8.883,6.813,2.561
64990C4F5,105.011,5,7/1/19,1,Health Care,AA-,NY,12/13/17,1.437,1.434,1.563
64990C4L2,118.669,5,7/1/24,6,Health Care,AA-,NY,12/13/17,5.664,5.641,1.922
64990C4P3,124.545,5,7/1/27,9,Health Care,AA-,NY,12/21/17,7.865,7.798,2.127
64990C4Q1,122.582,5,7/1/28,10,Health Care,AA-,NY,12/13/17,7.884,7.774,2.331
64990C5A5,118.698,5,7/1/42,24,Health Care,AA-,NY,12/19/17,9.447,7.728,2.746
64990C5D9,116.273,5,7/1/23,5,Higher Ed-Private,A,NY,12/15/17,4.881,4.866,1.863
64990C5F4,120.348,5,7/1/25,7,Higher Ed-Private,A,NY,12/15/17,6.418,6.382,2.052
64990C5G2,121.8,5,7/1/26,8,Higher Ed-Private,A,NY,12/15/17,7.146,7.095,2.172
64990C5H0,123.156,5,7/1/27,9,Higher Ed-Private,A,NY,12/15/17,7.85,7.781,2.271
64990C5J6,122.107,5,7/1/28,10,Higher Ed-Private,A,NY,12/15/17,7.882,7.769,2.381
64990C5K3,121.35,5,7/1/29,11,Higher Ed-Private,A,NY,12/15/17,7.924,7.76,2.461
64990C5L1,120.759,5,7/1/30,12,Higher Ed-Private,A,NY,12/15/17,8.054,7.75,2.524
64990CA68,121.507,5,7/1/25,7,Higher Ed-Private,AA-,NY,5/17/17,6.428,6.393,1.902
64990CA76,123.898,5,7/1/26,8,Higher Ed-Private,AA-,NY,5/17/17,7.166,7.116,1.932
64990CA84,125.091,5,7/1/27,9,Higher Ed-Private,AA-,NY,5/17/17,7.871,7.803,2.071
64990CA92,123.399,5,7/1/28,10,Higher Ed-Private,AA-,NY,10/2/17,7.877,7.784,2.246
64990CB26,122.665,5,7/1/29,11,Higher Ed-Private,AA-,NY,11/13/17,7.922,7.776,2.322
64990CB59,101.57,3,7/1/31,13,Higher Ed-Private,AA-,NY,11/13/17,10.632,8.213,2.81
64990CB83,120.6,5,7/1/33,15,Higher Ed-Private,AA-,NY,5/17/17,8.427,7.751,2.541
64990CC58,109.316,4,7/1/37,19,Higher Ed-Private,AA-,NY,5/17/17,10.864,7.942,2.871
64990CC90,118.655,5,7/1/43,25,Higher Ed-Private,AA-,NY,12/5/17,9.591,7.727,2.751
64990CDK4,100.985,2,7/1/22,4,Higher Ed-Private,AA-,NY,11/14/17,4.278,4.27,1.77
64990CDL2,106.23,3,7/1/23,5,Higher Ed-Private,AA-,NY,4/21/17,5.074,5.06,1.801
64990CDM0,100.485,2,7/1/24,6,Higher Ed-Private,AA-,NY,6/2/16,6.076,6.051,1.92
64990CDP3,115.52,4,7/1/26,8,Higher Ed-Private,AA-,NY,12/30/16,7.351,7.298,2.001
64990CDQ1,122.755,5,7/1/27,9,Higher Ed-Private,AA-,NY,9/29/16,7.171,7.105,2.062
64990CDT5,121.455,5,7/1/30,12,Higher Ed-Private,AA-,NY,10/3/17,7.273,7.091,2.211
64990CEB3,118.734,5,7/1/39,21,Higher Ed-Private,AA-,NY,11/21/16,8.222,7.062,2.531
64990CEH0,123.807,5,7/1/26,8,Higher Ed-Private,AA-,NY,6/23/17,7.165,7.115,1.942
64990CNF4,104.785,3,7/1/22,4,Lease Appropriation,AA,NY,1/25/17,4.2,4.191,1.881
64990CNG2,115.878,5,7/1/23,5,Lease Appropriation,AA,NY,7/6/17,4.877,4.863,1.933
64990CNH0,118.201,5,7/1/24,6,Lease Appropriation,AA,NY,1/25/17,5.66,5.637,1.992
64990CNJ6,120.271,5,7/1/25,7,Lease Appropriation,AA,NY,1/25/17,6.417,6.381,2.062
64990CNK3,121.455,5,7/1/26,8,Lease Appropriation,AA,NY,1/25/17,7.142,7.091,2.211
64990CNL1,122.582,5,7/1/27,9,Lease Appropriation,AA,NY,1/25/17,7.843,7.774,2.331
64990CP21,121.212,5,10/1/25,7,Local GO,,NY,10/30/17,6.607,6.502,2.022
64990CP47,122.56,5,10/1/26,8,Local GO,,NY,10/10/17,7.328,7.201,2.151
64990CQD6,126.588,5,10/1/27,9,Higher Ed-Private,AAA,NY,2/15/17,8.059,7.909,1.982
64990CQF1,120.532,5,10/1/24,6,Higher Ed-Private,AAA,NY,2/15/17,5.867,5.782,1.752
64990CQG9,122.817,5,10/1/25,7,Higher Ed-Private,AAA,NY,2/15/17,6.622,6.517,1.822
64990CQH7,124.905,5,10/1/26,8,Higher Ed-Private,AAA,NY,2/15/17,7.353,7.227,1.892
64990CQT1,106.483,3,7/1/24,6,Higher Ed-Private,A+,NY,3/8/17,5.922,5.898,1.931
64990CQU8,120.118,5,7/1/25,7,Higher Ed-Private,A+,NY,3/8/17,6.416,6.38,2.082
64990CQV6,121.541,5,7/1/26,8,Higher Ed-Private,A+,NY,3/8/17,7.143,7.092,2.201
64990CQW4,123.06,5,7/1/27,9,Higher Ed-Private,A+,NY,3/8/17,7.848,7.78,2.281
64990CQX2,122.107,5,7/1/28,10,Higher Ed-Private,A+,NY,3/8/17,7.882,7.769,2.381
64990CQY0,121.445,5,7/1/29,11,Higher Ed-Private,A+,NY,1/3/18,7.923,7.761,2.451
64990CRB9,119.762,5,7/1/32,14,Higher Ed-Private,A+,NY,3/8/17,8.329,7.741,2.631
64990CUY5,120.425,5,7/1/25,7,Higher Ed-Public,A+,NY,7/21/17,6.418,6.383,2.042
64990CVC2,122.107,5,7/1/29,11,Higher Ed-Public,A+,NY,8/11/17,7.919,7.769,2.381
64990CVP3,117.924,5,7/1/42,24,Higher Ed-Public,A+,NY,12/4/17,9.489,7.718,2.831
64990E3R6,118.082,5,2/15/24,6,Dedicated Tax,AAA,NY,1/4/17,5.373,5.27,1.852
64990E3Z8,118.165,5,2/15/39,21,Dedicated Tax,AAA,NY,9/27/16,8.692,7.027,2.627
64990E4A2,117.875,5,2/15/41,23,Dedicated Tax,AAA,NY,1/30/17,8.823,7.024,2.661
64990E4L8,101.713,3,2/15/19,1,Dedicated Tax,AAA,NY,2/10/17,1.086,1.073,1.428
64990E4U8,122.703,5,2/15/27,9,Dedicated Tax,AAA,NY,1/3/18,7.245,7.079,2.102
64990E5M5,118.082,5,2/15/24,6,Dedicated Tax,AAA,NY,1/26/17,5.373,5.27,1.852
64990E5N3,120.196,5,2/15/25,7,Dedicated Tax,AAA,NY,8/9/17,6.14,6.016,1.942
64990ECH8,115.389,5,12/15/26,8,Dedicated Tax,AAA,NY,8/7/17,4.446,4.426,1.733
64990ECK1,114.981,5,12/15/28,10,Dedicated Tax,AAA,NY,7/20/17,4.448,4.423,1.813
64990ECM7,114.828,5,12/15/30,12,Dedicated Tax,AAA,NY,12/1/17,4.466,4.422,1.843
64990EDE4,115.655,5,12/15/23,5,Dedicated Tax,AAA,NY,4/13/16,4.447,4.428,1.681
64990EDF1,115.492,5,12/15/24,6,Dedicated Tax,AAA,NY,6/24/16,4.446,4.427,1.713
64990EDG9,115.236,5,12/15/27,9,Dedicated Tax,AAA,NY,6/7/17,4.447,4.425,1.763
64990EF93,103.536,3.25,2/15/31,13,Dedicated Tax,AAA,NY,1/6/16,9.099,6.252,2.699
64990EFD4,112.528,5,3/15/29,11,Dedicated Tax,AAA,NY,1/5/17,3.826,3.766,1.874
64990EH83,115.728,5,2/15/23,5,Dedicated Tax,AAA,NY,1/13/16,4.58,4.495,1.763
64990EJ24,120.196,5,2/15/25,7,Dedicated Tax,AAA,NY,4/21/17,6.14,6.016,1.942
64990EMQ7,117.64,5,2/15/26,8,Dedicated Tax,AAA,NY,9/8/17,5.372,5.266,1.922
64990ETU1,111.429,5,8/15/25,7,Dedicated Tax,AAA,NY,12/16/16,3.334,3.272,1.715
64990EUU9,119.975,5,2/15/26,8,Dedicated Tax,AAA,NY,7/11/17,6.141,6.014,1.972
64990EV38,100.853,2,3/15/20,2,Dedicated Tax,AAA,NY,9/18/17,2.135,2.12,1.601
64990EV53,109.199,4,3/15/22,4,Dedicated Tax,AAA,NY,6/2/16,3.884,3.835,1.713
64990EV61,101.034,2,3/15/23,5,Dedicated Tax,AAA,NY,11/4/16,4.92,4.88,1.79
64990EVJ3,118.082,5,2/15/24,6,Dedicated Tax,AAA,NY,11/17/17,5.373,5.27,1.852
64990EX85,115.919,5,3/15/23,5,Dedicated Tax,AAA,NY,10/25/16,4.648,4.577,1.773
64990EY43,120.342,5,3/15/25,7,Dedicated Tax,AAA,NY,2/1/17,6.203,6.098,1.952
64990EYC5,115.919,5,3/15/23,5,Dedicated Tax,AAA,NY,1/25/16,4.648,4.577,1.773
64990EYD3,118.314,5,3/15/24,6,Dedicated Tax,AAA,NY,12/21/16,5.439,5.353,1.852
64990EYF8,120.196,5,3/15/26,8,Dedicated Tax,AAA,NY,3/6/17,6.205,6.096,1.972
64990EYS0,104.197,3,3/15/21,3,Dedicated Tax,AAA,NY,12/29/16,3.043,3.014,1.642
64990EYV3,106.864,3,3/15/25,7,Dedicated Tax,AAA,NY,2/1/17,6.512,6.425,1.971
64990FAC8,100.842,2,2/15/20,2,Dedicated Tax,AAA,NY,6/29/17,2.055,2.038,1.591
64990FAJ3,106.019,3,2/15/23,5,Dedicated Tax,AAA,NY,6/29/17,4.749,4.687,1.761
64990FAR5,121.821,5,2/15/26,8,Dedicated Tax,AAA,NY,11/16/17,6.88,6.731,2.062
64990FAU8,98.196,2,2/15/27,9,Dedicated Tax,AAA,NY,7/25/17,8.34,8.201,2.22
64990FAV6,122.969,5,2/15/28,10,Dedicated Tax,AAA,NY,11/21/17,7.616,7.415,2.201
64990FAW4,122.323,5,2/15/29,11,Dedicated Tax,AAA,NY,11/30/17,7.645,7.408,2.271
64990FBD5,119.688,5,2/15/34,16,Dedicated Tax,AAA,NY,6/29/17,8.242,7.376,2.561
64990FBM5,118.706,5,2/15/38,20,Dedicated Tax,AAA,NY,6/29/17,8.858,7.363,2.671
64990FEV2,99.135,2.125,2/15/28,10,Dedicated Tax,AAA,NY,10/4/17,9.107,8.964,2.221
64990FEW0,98.718,2.25,2/15/29,11,Dedicated Tax,AAA,NY,11/13/17,9.77,9.673,2.382
64990FEY6,100.478,2.75,2/15/31,13,Dedicated Tax,AAA,NY,10/4/17,10.653,8.305,2.693
64990FFT6,121.823,5,2/15/26,8,Dedicated Tax,AAA,NY,11/6/17,6.879,6.731,2.062
64990FFU3,123.617,5,2/15/27,9,Dedicated Tax,AAA,NY,1/3/18,7.597,7.423,2.131
64990FFV1,124.104,5,2/15/28,10,Dedicated Tax,AAA,NY,1/5/18,7.955,7.755,2.201
64990FFW9,123.422,5,2/15/29,11,Dedicated Tax,AAA,NY,10/4/17,7.993,7.747,2.271
64990FFX7,122.552,5,2/15/30,12,Dedicated Tax,AAA,NY,11/30/17,8.04,7.736,2.361
64990FGJ7,119.462,5,2/15/41,23,Dedicated Tax,AAA,NY,11/7/17,9.522,7.696,2.687
64990FGK4,119.142,5,2/15/42,24,Dedicated Tax,AAA,NY,11/22/17,9.627,7.692,2.721
64990FGL2,119.328,5,2/15/43,25,Dedicated Tax,,NY,1/8/18,9.7,7.694,2.701
64990HEW6,108.04,5,7/1/24,6,Lease Appropriation,AA-,NY,5/18/17,2.351,2.347,1.677
64990HFP0,106.003,4.125,7/1/20,2,Higher Ed-Public,A+,NY,6/2/17,2.368,2.365,1.645
64990HMH0,105.553,4,5/15/20,2,Lease Appropriation,A+,NY,2/17/17,2.255,2.242,1.585
64990HMJ6,107.62,4,5/15/21,3,Lease Appropriation,AA+,NY,12/21/17,3.156,3.137,1.654
64990HML1,113.41,5,5/15/23,5,Lease Appropriation,A+,NY,6/15/16,3.965,3.934,1.784
64990HMP2,112.829,5,5/15/26,8,Lease Appropriation,AA+,NY,1/2/18,3.962,3.93,1.914
64990HMQ0,112.829,5,5/15/27,9,Lease Appropriation,AA+,NY,6/16/17,3.963,3.93,1.914
64990HMS6,112.696,5,5/15/29,11,Lease Appropriation,A+,NY,10/25/16,3.968,3.929,1.943
64990HU40,118.001,5,7/1/24,6,Lease Appropriation,AA,NY,1/9/17,5.659,5.635,2.022
64990HU57,119.888,5,7/1/25,7,Lease Appropriation,AA,NY,11/20/17,6.414,6.378,2.112
650009B36,116.632,5,1/1/24,6,Toll Roads,A/A-,NY,7/21/17,5.269,5.25,2.032
650009B44,117.061,5,1/1/25,7,Toll Roads,A/A-,NY,11/1/16,5.272,5.253,1.963
6.50E+87,101.417,3,1/1/19,1,Toll Roads,A/A-,NY,9/26/16,0.967,0.966,1.538
6.50E+95,104.448,4,1/1/20,2,Toll Roads,A/A-,NY,6/19/17,1.91,1.908,1.706
650009F57,110.972,4,1/1/24,6,Toll Roads,A/A-,NY,12/6/16,5.376,5.357,2.042
650009F65,118.582,5,1/1/25,7,Toll Roads,A/A-,NY,2/15/17,6.036,6.007,2.122
650009F73,119.145,5,1/1/26,8,Toll Roads,A/A-,NY,6/22/17,6.043,6.012,2.043
650009F99,118.582,5,1/1/28,10,Toll Roads,A/A-,NY,5/15/17,6.06,6.007,2.122
650009G23,118.439,5,1/1/29,11,Toll Roads,A/A-,NY,1/3/18,6.096,6.005,2.142
650009G31,117.378,5,1/1/30,12,Toll Roads,A/A-,NY,9/6/17,6.127,5.996,2.292
650009G98,114.496,5,1/1/23,5,Toll Roads,A/A-,NY,8/12/16,4.475,4.463,1.933
650009H22,116.744,5,1/1/24,6,Toll Roads,A/A-,NY,2/14/17,5.27,5.251,2.014
650009XW8,102.381,4,1/1/19,1,Toll Roads,A/A-,NY,6/1/16,0.965,0.963,1.544
650009YC1,112.304,5,1/1/25,7,Toll Roads,A/A-,NY,2/3/16,3.652,3.645,1.784
650009YD9,112.263,5,1/1/26,8,Toll Roads,A/A-,NY,11/20/17,3.652,3.644,1.794
650009YF4,112.018,5,1/1/28,10,Toll Roads,A/A-,NY,8/11/17,3.651,3.643,1.854
650009YV9,103.345,5,1/1/19,1,Toll Roads,A/A-,NY,5/12/17,0.962,0.961,1.549
650009YX5,109.229,5,1/1/21,3,Toll Roads,A/A-,NY,4/13/17,2.792,2.787,1.805
650009ZR7,105.101,3,1/1/23,5,Toll Roads,A/A-,NY,1/5/18,4.637,4.626,1.921
650009ZU0,117,5,1/1/26,8,Transportation,A/A-,NY,1/8/18,5.274,5.253,1.972
650009ZV8,116.571,5,1/1/27,9,Toll Roads,A/A-,NY,10/21/16,5.273,5.25,2.042
650014NW9,100.6,4,4/1/18,0,Dedicated Tax,AA,NY,1/5/16,0.231,0.229,1.375
650014TW3,100.377,3,4/1/18,0,Dedicated Tax,AA,NY,2/3/16,0.231,0.229,1.349
650014VW0,113.44,5,4/1/24,6,Dedicated Tax,AA,NY,12/20/16,3.865,3.815,1.694
650014WM1,113.484,5,4/1/23,5,Dedicated Tax,AA,NY,1/6/17,3.866,3.816,1.684
650017XG6,100.377,3,4/1/18,0,Lease Appropriation,AA,NY,5/27/16,0.231,0.229,1.349
650028RP0,101.83,3,3/15/19,1,Dedicated Tax,A/A-,NY,7/12/16,1.167,1.156,1.437
650028TC7,110.291,5,3/15/23,5,Dedicated Tax,AAA,NY,4/20/16,2.975,2.931,1.669
650028TE3,110.14,5,3/15/25,7,Dedicated Tax,AAA,NY,4/18/17,2.974,2.93,1.715
650028TX1,101.83,3,3/15/19,1,Dedicated Tax,AAA,NY,2/2/16,1.167,1.156,1.437
650028UJ0,111.155,5,3/15/30,12,Dedicated Tax,AAA,NY,7/19/17,3.406,3.351,1.854
650028VC4,101.92,2.5,3/15/20,2,Dedicated Tax,AAA,NY,2/25/16,2.126,2.109,1.602
6500354C9,118.314,5,3/15/24,6,Dedicated Tax,AAA,NY,10/3/17,5.439,5.353,1.852
6500354D7,120.342,5,3/15/25,7,Dedicated Tax,AAA,NY,3/28/17,6.203,6.098,1.952
6.50E+11,122.027,5,3/15/26,8,Dedicated Tax,AAA,NY,3/31/17,6.942,6.813,2.062
650035C63,114.797,5,3/15/30,12,Dedicated Tax,AAA,NY,9/15/17,4.679,4.569,1.983
650035M54,115.919,5,3/15/23,5,Dedicated Tax,AAA,NY,5/23/16,4.648,4.577,1.773
650035Q35,116.08,5,3/15/45,27,Dedicated Tax,AAA,NY,6/15/16,8.491,6.407,2.671
650035Q68,121.417,5,3/15/28,10,Dedicated Tax,AAA,NY,11/2/17,6.605,6.461,1.982
650035S41,115.919,5,3/15/23,5,Dedicated Tax,AAA,NY,1/28/16,4.648,4.577,1.773
650035S66,120.342,5,3/15/25,7,Dedicated Tax,AAA,NY,8/9/17,6.203,6.098,1.952
650035T57,103.009,3,3/15/20,2,Dedicated Tax,AAA,NY,3/17/17,2.118,2.098,1.593
650035T65,101.11,2,3/15/21,3,Dedicated Tax,AAA,NY,9/19/17,3.081,3.059,1.641
650035T73,106.625,3,3/15/24,6,Dedicated Tax,AAA,NY,12/20/16,5.677,5.61,1.861
650035T81,106.808,3,3/15/26,8,Dedicated Tax,AAA,NY,3/28/16,7.326,7.215,2.091
650035T99,121.858,5,3/15/27,9,Dedicated Tax,AAA,NY,4/21/17,6.948,6.811,2.082
650035U22,121.188,5,3/15/28,10,Dedicated Tax,AAA,NY,4/25/17,6.973,6.804,2.162
650035V54,104.162,5,3/15/19,1,Dedicated Tax,AAA,NY,8/25/17,1.16,1.143,1.446
650035W61,115.919,5,3/15/23,5,Dedicated Tax,AAA,NY,9/18/17,4.648,4.577,1.773
650035W87,120.342,5,3/15/25,7,Dedicated Tax,AAA,NY,3/3/17,6.203,6.098,1.952
650035W95,122.15,5,3/15/26,8,Dedicated Tax,AAA,NY,11/20/17,6.943,6.814,2.047
650035YU6,109.199,4,3/15/22,4,Dedicated Tax,AAA,NY,4/26/17,3.884,3.835,1.713
650035ZA9,115.383,5,3/15/28,10,Dedicated Tax,AAA,NY,8/2/17,4.648,4.573,1.873
650035ZC5,114.797,5,3/15/30,12,Dedicated Tax,AAA,NY,12/21/17,4.679,4.569,1.983
650035ZW1,101.124,2,3/15/22,4,Dedicated Tax,AAA,NY,1/19/16,4.009,3.979,1.72
650264UY8,100.728,2,8/1/24,6,Local GO,A+,CA,7/7/16,6.151,6.076,1.881
651027D68,104.904,2.5,9/15/25,7,Local GO,AAA,MA,6/13/17,7.036,6.945,1.813
651027K86,125.318,5,4/15/27,9,Local GO,AAA,MA,4/27/17,7.731,7.603,1.994
651401LE9,114.416,4,8/1/24,6,Local GO,AA,CA,6/16/17,5.866,5.759,1.672
651401LF6,122.756,5,8/1/25,7,Local GO,AA,CA,6/16/17,6.5,6.356,1.772
651401LG4,124.826,5,8/1/26,8,Local GO,AA,CA,6/16/17,7.234,7.066,1.852
651401LH2,124.93,5,8/1/27,9,Local GO,AA,CA,6/16/17,7.591,7.401,1.981
651401LJ8,124.087,5,8/1/28,10,Local GO,AA,CA,11/15/17,7.609,7.391,2.071
652282BK9,101.429,2,7/15/22,4,Water & Sewer,AA,VA,12/13/17,4.315,4.269,1.67
652282BP8,116.01,4,7/15/26,8,Water & Sewer,AA,VA,9/7/16,7.385,7.217,1.951
652282CH5,122.316,5,7/15/25,7,Water & Sewer,AA,VA,5/19/17,6.463,6.309,1.812
6530635C7,107.769,3,11/1/24,6,Local GO,AAA,MA,4/1/16,6.21,6.154,1.784
6530635T0,122.527,5,1/15/27,9,Local GO,AAA,MA,1/3/17,6.835,6.658,1.952
6530636T9,112.899,4,4/1/24,6,Local GO,AAA,MA,1/12/17,5.59,5.521,1.802
6530636U6,114.403,4,4/1/25,7,Local GO,AAA,MA,12/11/17,6.389,6.302,1.861
6530637Q4,111.341,4,2/1/23,5,Local GO,AAA,MA,1/26/17,4.631,4.552,1.656
653335BD0,123.533,5,9/15/27,9,Local GO,,ID,10/27/17,7.669,7.502,2.161
653352W83,95.248,2.375,5/1/30,12,Local GO,AA-,NY,5/17/16,10.593,10.503,2.835
653352Y65,93.946,2,12/15/27,9,Local GO,AA-,NY,5/2/16,8.998,8.893,2.699
653352Y73,92.525,2,12/15/28,10,Local GO,AA-,NY,7/19/16,9.803,9.675,2.798
